Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,mean_work_hours
35,0.0,1,2,7,2,1,1,1199,1.0,2,4,1.0,32290,1.0,0,25,8,0,10.0,2,10,0,2,4,3.0,3.0,4.0,8.430802336671436
40,0.0,2,1,17,4,1,1,1200,1.0,1,3,1.0,35780,2.0,0,14,8,1,20.0,2,5,0,3,3,3.0,3.0,3.0,7.484193853427897
35,0.0,2,0,14,1,1,1,1201,1.0,2,6,1.0,79880,1.0,0,18,8,0,4.0,3,4,1,3,3,3.0,4.0,3.0,6.89609943977591
29,0.0,2,1,1,3,3,1,1202,1.0,3,7,1.0,42840,4.0,0,11,8,0,10.0,5,4,0,2,3,4.0,2.0,3.0,9.817854683195593
29,0.0,2,1,5,3,3,1,1203,1.0,2,8,2.0,75530,1.0,0,19,8,0,5.0,3,5,0,3,3,4.0,1.0,1.0,6.083963498622589
50,1.0,2,1,17,3,3,1,1204,1.0,1,6,0.0,173280,4.0,0,15,8,2,20.0,1,3,2,3,3,4.0,1.0,3.0,9.616168503213958
39,0.0,2,2,25,3,3,1,1205,1.0,2,7,1.0,197010,0.0,0,11,8,0,21.0,3,20,9,4,3,2.0,4.0,2.0,7.508998817966903
31,0.0,0,1,8,4,1,1,1206,0.0,4,7,2.0,147320,0.0,0,12,8,0,10.0,3,9,1,3,3,2.0,1.0,3.0,7.308546099290781
26,0.0,2,1,11,4,3,1,1207,1.0,2,3,2.0,92780,0.0,0,20,8,0,5.0,3,4,0,3,4,4.0,3.0,3.0,7.500675267317526
36,0.0,1,1,5,1,5,1,1208,1.0,1,7,1.0,13590,4.0,0,12,8,0,17.0,2,5,0,3,3,3.0,4.0,3.0,7.6941701388888895
39,0.0,2,1,2,1,3,1,1209,0.0,1,6,1.0,47790,4.0,0,14,8,2,9.0,3,7,1,3,3,4.0,1.0,3.0,6.046757297551789
27,0.0,2,1,8,2,3,1,1210,1.0,1,2,1.0,164220,1.0,0,20,8,1,6.0,3,6,0,3,4,2.0,2.0,3.0,9.286569626394956
49,0.0,1,1,6,1,3,1,1211,1.0,3,0,1.0,29960,2.0,0,18,8,1,17.0,2,9,0,2,3,4.0,2.0,2.0,6.3958886534839925
34,0.0,2,2,4,3,3,1,1212,0.0,1,7,1.0,12610,2.0,0,14,8,1,6.0,6,4,1,3,3,2.0,3.0,4.0,6.460532508491024
41,1.0,2,1,7,2,1,1,1213,0.0,1,6,2.0,20990,8.0,0,12,8,1,8.0,2,6,0,3,3,2.0,4.0,1.0,8.626512212643679
49,0.0,1,2,1,4,1,1,1214,0.0,2,4,1.0,58100,1.0,0,21,8,1,10.0,2,10,1,3,4,3.0,2.0,3.0,6.713213276836158
37,1.0,2,1,2,3,1,1,1215,1.0,1,7,2.0,56470,6.0,0,19,8,0,7.0,2,0,0,3,3,4.0,3.0,3.0,8.521203703703705
33,0.0,1,1,10,2,3,1,1216,1.0,2,6,1.0,34200,1.0,0,14,8,0,8.0,3,8,3,3,3,4.0,3.0,3.0,9.482606657290201
27,0.0,2,2,5,4,3,1,1217,0.0,4,4,1.0,44000,9.0,0,17,8,1,6.0,3,2,2,2,3,1.0,2.0,3.0,6.404782250470809
32,0.0,1,1,9,2,3,1,1218,0.0,2,6,2.0,35000,0.0,0,16,8,1,8.0,2,7,3,2,3,4.0,4.0,2.0,7.276984805318139
59,0.0,2,2,2,2,2,1,1219,0.0,5,8,1.0,20660,4.0,0,12,8,1,12.0,3,1,0,3,3,3.0,1.0,2.0,10.035185979971388
30,0.0,2,1,11,4,3,1,1220,1.0,2,2,0.0,171690,1.0,0,17,8,2,1.0,2,1,0,3,3,4.0,3.0,3.0,6.389413324112495
38,0.0,1,2,18,4,1,1,1221,1.0,2,0,2.0,41620,0.0,0,15,8,1,10.0,1,9,1,3,3,4.0,3.0,3.0,7.997498856881573
36,0.0,2,1,7,3,1,1,1222,1.0,1,7,1.0,92040,6.0,0,23,8,1,17.0,2,7,7,3,4,3.0,3.0,2.0,7.832184343434343
35,0.0,2,0,3,4,0,1,1223,1.0,2,3,1.0,32940,0.0,0,11,8,0,6.0,2,5,0,3,3,1.0,2.0,3.0,7.4983615819209035
29,0.0,2,2,29,4,1,1,1224,1.0,2,2,2.0,21270,0.0,0,11,8,1,10.0,3,9,0,2,3,4.0,3.0,3.0,10.724693853427896
31,0.0,2,1,2,2,3,1,1225,1.0,2,2,0.0,39750,1.0,0,15,8,1,5.0,3,5,4,3,3,3.0,3.0,2.0,6.313388399412628
34,0.0,2,1,28,3,5,1,1226,1.0,1,2,0.0,107930,0.0,0,11,8,3,3.0,1,2,1,2,3,2.0,4.0,3.0,7.614092348927875
28,1.0,2,1,1,4,1,1,1227,1.0,5,5,2.0,100960,5.0,0,13,8,0,6.0,2,4,0,3,3,3.0,3.0,3.0,10.483148148148146
29,0.0,2,1,16,2,1,1,1228,0.0,4,2,0.0,36460,1.0,0,14,8,0,10.0,3,10,8,4,3,2.0,1.0,3.0,7.967326839826839
32,0.0,2,0,22,3,0,1,1229,0.0,2,5,0.0,74460,0.0,0,19,8,0,7.0,3,6,0,3,3,1.0,2.0,2.0,10.695990028490028
22,0.0,0,1,8,3,1,1,1230,0.0,3,7,0.0,108510,1.0,0,16,8,1,1.0,2,1,0,4,3,4.0,4.0,2.0,10.002944444444445
53,0.0,2,1,11,3,3,1,1231,1.0,2,3,1.0,21090,2.0,0,13,8,0,31.0,3,25,3,3,3,1.0,4.0,3.0,8.015872011251759
38,0.0,2,1,29,3,1,1,1232,0.0,1,4,2.0,37220,5.0,0,14,8,0,6.0,0,3,1,3,3,4.0,4.0,3.0,9.685173611111113
24,0.0,0,1,1,5,1,1,1233,1.0,3,6,0.0,93800,0.0,0,16,8,0,5.0,2,4,1,2,3,1.0,3.0,2.0,6.907967535436671
36,1.0,2,1,1,3,1,1,1234,1.0,1,5,2.0,54860,7.0,0,12,8,1,10.0,2,5,0,3,3,3.0,1.0,3.0,6.475342066957788
34,0.0,2,2,24,3,2,1,1235,1.0,4,6,2.0,27420,0.0,0,11,8,1,13.0,2,12,2,3,3,1.0,2.0,3.0,6.094871615312792
21,0.0,2,2,2,3,1,1,1236,1.0,2,4,2.0,137570,1.0,0,12,8,1,0.0,3,0,0,3,3,3.0,4.0,3.0,5.997355652595828
34,1.0,2,2,15,2,2,1,1237,0.0,2,6,2.0,84630,2.0,0,13,8,0,8.0,2,4,1,1,3,2.0,1.0,3.0,7.815063457854405
53,0.0,2,2,2,1,1,1,1238,1.0,5,1,0.0,31620,4.0,0,15,8,0,26.0,4,14,4,3,3,3.0,3.0,2.0,7.481158625730994
32,1.0,1,1,10,3,3,1,1239,0.0,2,4,2.0,165980,1.0,0,13,8,0,10.0,2,10,6,3,3,2.0,1.0,3.0,9.495272967772967
42,0.0,2,1,10,3,5,1,1240,1.0,2,2,1.0,66510,0.0,0,20,8,0,10.0,5,9,4,2,4,3.0,2.0,3.0,6.892245179063361
44,0.0,2,1,3,1,1,1,1241,0.0,1,4,1.0,23450,3.0,0,15,8,2,24.0,0,22,5,3,3,1.0,4.0,3.0,7.10109958506224
46,0.0,2,2,2,3,1,1,1242,0.0,1,6,2.0,34200,3.0,0,13,8,2,22.0,3,2,2,1,3,2.0,1.0,2.0,8.009119565217391
33,0.0,2,2,3,3,3,1,1243,1.0,1,4,2.0,43730,4.0,0,14,8,0,7.0,3,1,0,3,3,3.0,4.0,3.0,6.528365606270171
44,0.0,2,0,26,3,1,1,1244,1.0,5,0,1.0,47590,2.0,0,21,8,0,9.0,2,4,1,3,4,4.0,4.0,4.0,8.532774319963117
30,0.0,2,1,1,4,5,1,1245,0.0,1,6,2.0,53010,1.0,0,16,8,1,10.0,3,10,1,3,3,4.0,3.0,3.0,6.116035665294925
39,1.0,2,0,1,4,3,1,1246,1.0,1,7,1.0,36730,3.0,0,14,8,1,19.0,3,1,0,3,3,4.0,4.0,4.0,6.523863745210727
24,1.0,2,0,2,5,0,1,1247,1.0,3,7,1.0,47680,2.0,0,11,8,1,6.0,2,2,2,2,3,2.0,4.0,2.0,9.67660063752277
43,0.0,2,2,9,5,5,1,1248,0.0,1,5,0.0,12740,1.0,0,19,8,0,6.0,3,5,1,2,3,4.0,3.0,2.0,6.487590218423552
50,1.0,2,1,12,4,3,1,1249,1.0,1,5,1.0,49000,1.0,0,11,8,0,3.0,3,3,0,2,3,1.0,3.0,3.0,8.919851394604482
35,0.0,2,2,2,4,2,1,1250,1.0,3,4,1.0,104660,1.0,0,13,8,0,2.0,1,2,2,3,3,4.0,4.0,3.0,7.0866505968778695
36,0.0,2,1,25,1,1,1,1251,0.0,4,7,1.0,170070,9.0,0,12,8,1,6.0,2,1,0,2,3,2.0,1.0,4.0,9.078667874396137
33,0.0,1,2,9,2,2,1,1252,1.0,4,1,1.0,29090,2.0,0,11,8,0,10.0,2,5,1,2,3,3.0,1.0,3.0,6.55703314659197
35,0.0,2,1,10,1,3,1,1253,1.0,1,6,0.0,57650,1.0,0,14,8,1,1.0,2,1,0,3,3,3.0,4.0,3.0,6.188770339377033
27,0.0,2,2,8,2,2,1,1254,0.0,3,6,0.0,45990,1.0,0,15,8,1,1.0,3,1,0,2,3,4.0,1.0,3.0,7.619807132459972
26,1.0,2,2,4,3,2,1,1255,1.0,2,3,2.0,24040,1.0,0,12,8,0,1.0,6,1,0,3,3,1.0,3.0,2.0,7.693315043438501
27,0.0,1,2,24,3,1,1,1256,1.0,4,0,2.0,31720,1.0,0,20,8,1,9.0,1,9,1,3,4,4.0,3.0,3.0,6.842362854486285
30,0.0,1,1,1,4,3,1,1257,1.0,1,6,2.0,20330,1.0,0,14,8,1,12.0,3,12,3,1,3,3.0,4.0,3.0,6.816597525473071
34,0.0,0,1,7,2,5,1,1259,0.0,1,6,2.0,86200,0.0,0,13,8,1,10.0,2,9,8,2,3,2.0,3.0,3.0,7.820035612535612
37,0.0,2,1,17,3,1,1,1260,0.0,3,7,1.0,20640,4.0,0,16,8,0,8.0,3,1,0,2,3,2.0,2.0,3.0,6.10239417989418
46,0.0,1,1,20,3,5,1,1261,1.0,3,7,2.0,40350,4.0,0,14,8,1,14.0,2,9,0,3,3,1.0,4.0,3.0,9.318430100182152
35,0.0,2,1,8,4,3,1,1262,0.0,3,6,1.0,38380,1.0,0,16,8,1,1.0,2,1,0,3,3,4.0,4.0,3.0,6.9096932367149755
48,1.0,2,1,2,4,5,1,1263,0.0,1,7,2.0,45910,9.0,0,16,8,0,23.0,6,1,0,1,3,1.0,3.0,3.0,9.295721982758621
28,1.0,2,1,10,1,3,1,1264,1.0,1,7,2.0,25610,1.0,0,22,8,1,2.0,3,2,2,3,4,3.0,3.0,2.0,10.683428672316385
44,0.0,2,1,1,1,3,1,1265,0.0,3,6,0.0,15630,5.0,0,12,8,2,9.0,3,4,1,3,3,2.0,1.0,2.0,9.386280345471523
35,0.0,0,1,5,4,5,1,1266,0.0,3,4,1.0,48980,2.0,0,15,8,2,10.0,2,4,2,3,3,3.0,1.0,3.0,9.50929442100328
26,0.0,2,1,4,4,1,1,1267,0.0,3,7,1.0,47890,7.0,0,20,8,1,5.0,2,2,0,3,4,3.0,4.0,2.0,10.19942254495159
33,0.0,1,2,29,4,1,1,1268,0.0,1,1,2.0,31800,1.0,0,14,8,1,15.0,2,15,8,3,3,1.0,4.0,3.0,8.207739229024943
35,0.0,1,1,15,3,3,1,1269,1.0,3,4,1.0,65490,1.0,0,20,8,0,9.0,3,9,1,3,4,2.0,1.0,2.0,6.473378831417625
35,0.0,2,0,3,2,1,1,1270,0.0,1,2,1.0,63880,3.0,0,13,8,0,4.0,6,2,2,2,3,3.0,1.0,3.0,8.788953266571292
31,0.0,2,2,10,2,1,1,1271,0.0,2,6,0.0,112440,3.0,0,12,8,1,10.0,3,7,1,3,3,4.0,4.0,2.0,6.09606712962963
37,0.0,2,2,4,3,2,1,1272,1.0,4,1,0.0,160320,1.0,0,13,8,0,7.0,2,7,0,3,3,1.0,3.0,4.0,7.422623456790123
32,0.0,2,1,21,3,4,1,1273,1.0,2,7,1.0,23620,1.0,0,11,8,0,9.0,2,9,7,3,3,1.0,4.0,3.0,8.10862809315866
38,0.0,1,1,25,3,3,1,1274,1.0,2,4,2.0,163280,1.0,0,17,8,3,10.0,2,10,9,3,3,4.0,4.0,3.0,6.241581196581196
59,0.0,2,1,1,3,5,1,1276,1.0,1,2,2.0,166060,7.0,0,11,8,0,28.0,6,21,7,3,3,1.0,1.0,2.0,6.9165189125295505
55,0.0,2,1,7,3,3,1,1278,1.0,3,6,0.0,22720,2.0,0,17,8,1,21.0,2,5,0,3,3,4.0,3.0,3.0,8.11400137741047
36,0.0,1,1,3,3,1,1,1279,0.0,2,2,2.0,20180,1.0,0,13,8,0,6.0,5,6,0,3,3,2.0,2.0,3.0,7.215137053352912
45,0.0,2,1,1,2,3,1,1280,0.0,1,7,0.0,70830,2.0,0,12,8,1,25.0,5,1,0,3,3,2.0,1.0,3.0,6.807199074074074
35,0.0,1,0,9,3,4,1,1281,0.0,2,8,1.0,40840,4.0,0,13,8,1,5.0,3,3,1,3,3,2.0,1.0,2.0,6.101339326878746
36,1.0,2,2,7,2,1,1,1282,1.0,4,2,1.0,144110,0.0,0,18,8,3,2.0,2,1,0,4,3,4.0,3.0,2.0,8.892940100594421
59,0.0,1,1,10,4,1,1,1283,1.0,3,6,2.0,23080,7.0,0,19,8,1,20.0,4,4,1,2,3,1.0,3.0,2.0,6.789967391304347
29,0.0,2,1,28,4,1,1,1284,0.0,1,8,1.0,48410,0.0,0,11,8,0,6.0,3,5,0,3,3,3.0,2.0,3.0,7.827854284369115
31,0.0,2,1,3,2,3,1,1285,0.0,3,7,2.0,42850,1.0,0,21,8,1,1.0,2,1,1,1,4,3.0,2.0,3.0,6.300332125603865
32,0.0,2,2,3,4,1,1,1286,1.0,2,4,1.0,97150,1.0,0,15,8,1,10.0,1,10,0,2,3,2.0,2.0,3.0,7.522589903181189
36,0.0,2,1,2,3,1,1,1287,1.0,2,8,1.0,43200,3.0,0,17,8,0,5.0,2,1,0,3,3,2.0,4.0,3.0,7.179870772946859
31,0.0,2,1,27,3,3,1,1288,0.0,2,5,2.0,21320,1.0,0,18,8,0,11.0,3,11,1,3,3,3.0,4.0,3.0,6.095544077134985
35,0.0,2,1,2,4,3,1,1289,1.0,2,0,2.0,101240,0.0,0,14,8,1,16.0,2,15,2,4,3,3.0,1.0,3.0,6.019582156308851
45,0.0,2,0,14,3,0,1,1290,0.0,1,7,1.0,54730,4.0,0,13,8,0,17.0,3,0,0,1,3,4.0,1.0,4.0,8.896670197740113
37,0.0,2,1,1,3,1,1,1291,0.0,3,7,2.0,52070,4.0,0,17,8,3,16.0,3,5,0,3,3,1.0,3.0,4.0,6.597208616780046
46,0.0,2,1,9,3,3,1,1292,1.0,3,3,0.0,164370,8.0,0,15,8,1,16.0,0,4,0,3,3,2.0,2.0,3.0,10.269981325863679
30,0.0,2,2,18,3,1,1,1293,1.0,4,1,1.0,22960,1.0,0,18,8,1,10.0,2,10,3,3,3,4.0,4.0,2.0,9.195694444444447
35,0.0,2,1,20,4,1,1,1294,0.0,3,1,2.0,40690,1.0,0,13,8,0,6.0,5,6,0,3,3,2.0,3.0,3.0,7.903589559386973
55,0.0,2,1,2,3,1,1,1295,0.0,2,2,1.0,74410,3.0,0,12,8,1,24.0,4,1,1,3,3,1.0,4.0,3.0,6.709723389355742
38,0.0,0,2,11,1,2,1,1296,1.0,2,2,0.0,24300,7.0,0,13,8,2,17.0,2,13,1,4,3,2.0,4.0,3.0,8.811399853801168
34,0.0,2,1,8,2,3,1,1297,1.0,1,6,1.0,58780,1.0,0,14,8,0,5.0,1,5,1,3,3,1.0,2.0,3.0,8.00884412304867
23,0.0,2,1,10,3,3,1,1299,1.0,2,2,0.0,64390,3.0,0,22,8,3,3.0,2,0,0,3,4,3.0,1.0,3.0,6.405738719068412
51,0.0,2,1,29,4,1,1,1300,0.0,5,4,1.0,24510,3.0,0,17,8,0,10.0,2,4,0,2,3,4.0,4.0,3.0,6.75908263305322
30,0.0,2,2,8,2,5,1,1301,1.0,1,8,1.0,63920,1.0,0,21,8,1,11.0,2,11,10,4,4,3.0,4.0,3.0,7.617610882487426
46,1.0,2,2,1,2,3,1,1302,0.0,2,6,2.0,97140,1.0,0,22,8,0,9.0,0,9,4,3,4,3.0,4.0,3.0,6.197463269054178
40,0.0,1,1,6,3,3,1,1303,1.0,1,0,1.0,60770,1.0,0,16,8,2,22.0,2,22,11,2,3,3.0,2.0,2.0,7.404682367149759
51,0.0,2,1,8,4,1,1,1304,0.0,5,8,2.0,24500,0.0,0,12,8,1,11.0,2,10,1,3,3,3.0,4.0,1.0,10.087117467043315
30,0.0,2,1,9,3,1,1,1305,1.0,1,4,0.0,92500,1.0,0,12,8,3,11.0,0,11,2,3,3,3.0,2.0,2.0,8.071362994350283
46,0.0,1,1,12,1,3,1,1306,1.0,1,2,1.0,20740,2.0,0,15,8,1,21.0,3,10,9,3,3,3.0,1.0,2.0,9.020947504708099
32,0.0,2,2,15,3,2,1,1307,1.0,1,6,2.0,101690,1.0,0,14,8,0,12.0,6,11,5,2,3,2.0,3.0,3.0,7.310940525587829
54,0.0,2,1,25,1,3,1,1308,0.0,1,2,1.0,48550,9.0,0,25,8,1,16.0,2,4,0,2,4,1.0,3.0,1.0,7.585544029506686
24,0.0,2,2,6,2,2,1,1309,1.0,2,6,1.0,40870,0.0,0,20,8,3,4.0,1,3,0,3,4,1.0,3.0,2.0,7.795473995271868
28,0.0,0,2,9,4,3,1,1310,1.0,2,2,1.0,23670,1.0,0,13,8,0,5.0,2,5,0,2,3,2.0,3.0,4.0,5.990938934802571
44,0.0,0,1,23,2,3,1,1312,0.0,1,6,1.0,195860,4.0,0,16,8,0,17.0,3,3,1,2,3,2.0,2.0,4.0,6.732844078646548
37,1.0,2,0,9,3,0,1,1313,1.0,2,0,0.0,54840,4.8,0,17,8,0,7.0,4,3,0,3,3,3.0,1.0,3.0,10.147261583445793
32,0.0,2,0,12,2,0,1,1314,0.0,1,8,2.0,20610,1.0,0,15,8,1,1.0,2,1,0,2,3,4.0,1.0,3.0,7.960068850902185
20,1.0,1,2,4,4,1,1,1315,0.0,2,0,2.0,99240,1.0,0,22,8,0,1.0,3,1,1,3,4,4.0,4.0,3.0,10.712137533875339
34,0.0,2,1,1,4,4,1,1316,1.0,4,2,2.0,41980,1.0,0,22,8,1,16.0,2,16,2,2,4,1.0,3.0,3.0,7.623057899671824
37,0.0,0,2,24,2,1,1,1317,1.0,1,6,0.0,68150,5.0,0,20,8,1,17.0,3,1,0,3,4,3.0,4.0,4.0,7.783722943722943
59,0.0,0,1,12,2,1,1,1318,1.0,2,7,1.0,47230,9.0,0,14,8,0,30.0,0,3,2,3,3,3.0,4.0,3.0,7.212025166191832
50,0.0,1,1,3,4,3,1,1319,1.0,4,6,1.0,61420,3.0,0,13,8,2,28.0,3,8,0,2,3,1.0,2.0,2.0,9.58414878397711
25,1.0,2,2,10,1,2,1,1320,1.0,2,5,2.0,82370,1.0,0,13,8,0,6.0,6,6,0,2,3,3.0,3.0,3.0,8.510076071922544
25,0.0,2,1,26,3,5,1,1321,1.0,1,2,1.0,88530,1.0,0,22,8,1,2.0,3,2,2,3,4,4.0,4.0,3.0,7.7015006915629325
22,0.0,2,1,2,1,1,1,1322,1.0,1,8,2.0,193310,1.0,0,12,8,1,1.0,2,0,0,3,3,2.0,4.0,3.0,6.2620971074380165
34,1.0,1,0,4,4,1,1,1324,0.0,5,7,2.0,55620,1.0,0,15,8,0,9.0,3,9,0,3,3,1.0,3.0,3.0,8.218455882352941
54,0.0,0,1,9,3,1,1,1325,1.0,1,2,2.0,196130,2.0,0,17,8,0,23.0,5,5,4,3,3,4.0,4.0,3.0,8.143079710144928
24,0.0,2,1,2,1,1,1,1326,1.0,2,2,1.0,34070,0.0,0,13,8,1,6.0,4,5,1,3,3,2.0,3.0,3.0,6.488012371615313
34,0.0,2,2,4,3,2,1,1327,0.0,2,8,0.0,50630,6.0,0,12,8,1,12.0,2,1,0,3,3,3.0,2.0,3.0,5.9999050632911395
37,0.0,2,2,6,1,5,1,1328,1.0,1,2,2.0,46390,2.0,0,12,8,2,12.0,3,5,1,3,3,3.0,4.0,3.0,6.221693007662835
34,0.0,2,2,9,2,3,1,1329,1.0,2,0,2.0,48760,2.0,0,21,8,1,14.0,3,11,5,3,4,3.0,1.0,3.0,7.855724789915966
36,0.0,1,0,7,3,3,1,1330,1.0,1,6,1.0,26900,0.0,0,11,8,0,10.0,1,9,2,3,3,2.0,4.0,3.0,7.984710550887021
36,0.0,2,1,1,3,3,1,1331,0.0,2,4,0.0,175670,5.0,0,13,8,0,7.0,6,1,0,3,3,1.0,4.0,3.0,7.499870448179272
43,0.0,1,1,3,4,1,1,1332,1.0,1,7,1.0,24080,1.0,0,12,8,1,25.0,3,25,4,3,3,3.0,4.0,4.0,8.702949172576831
30,0.0,1,1,10,3,1,1,1333,0.0,3,0,0.0,28140,1.0,0,24,8,0,10.0,2,10,0,3,4,1.0,3.0,2.0,7.91181216931217
33,0.0,0,2,7,3,1,1,1334,1.0,2,7,1.0,112450,0.0,0,21,8,0,8.0,3,7,0,3,4,3.0,2.0,4.0,6.7085448102423415
56,1.0,2,1,15,3,1,1,1335,1.0,2,2,1.0,33120,9.0,0,19,8,0,7.0,1,5,4,1,3,2.0,2.0,3.0,9.013333333333334
31,1.0,2,1,2,4,5,1,1337,0.0,3,7,1.0,21410,4.0,0,20,8,0,12.0,2,7,7,3,4,2.0,3.0,2.0,8.39816762041011
26,0.0,2,2,17,3,3,1,1338,0.0,2,3,1.0,57690,1.0,0,19,8,0,5.0,4,5,4,2,3,3.0,2.0,2.0,7.685123587570622
19,1.0,2,1,5,2,1,1,1340,1.0,1,3,2.0,53320,1.0,0,23,8,1,0.0,2,0,0,3,4,4.0,3.0,2.0,9.363881915388191
22,0.0,2,2,29,4,5,1,1341,1.0,1,7,1.0,46630,0.0,0,13,8,1,3.0,1,2,2,3,3,3.0,4.0,3.0,6.379811676082863
49,0.0,2,1,2,3,1,1,1342,0.0,1,7,1.0,47240,1.0,0,11,8,1,16.0,3,15,5,2,3,3.0,1.0,2.0,7.194425925925927
43,0.0,1,2,2,2,1,1,1343,1.0,1,7,2.0,32110,4.0,0,13,8,0,18.0,2,3,1,4,3,2.0,3.0,3.0,7.978614703065134
50,0.0,1,1,19,4,1,1,1344,1.0,2,7,2.0,53770,4.0,0,14,8,1,16.0,3,2,2,4,3,3.0,4.0,3.0,7.080387029288703
31,1.0,2,1,15,1,3,1,1345,0.0,2,7,1.0,40660,3.0,0,22,8,0,4.0,2,2,2,2,4,2.0,3.0,3.0,8.406022675736962
41,0.0,2,1,17,2,4,1,1346,1.0,1,4,0.0,52080,3.0,0,11,8,3,12.0,2,9,0,1,3,3.0,3.0,3.0,8.118852498786996
26,0.0,2,1,17,4,1,1,1347,1.0,2,7,1.0,48770,1.0,0,13,8,1,8.0,5,8,5,4,3,3.0,3.0,3.0,7.950108543417366
36,0.0,2,0,25,1,0,1,1348,1.0,2,6,0.0,31170,6.0,0,21,8,1,7.0,2,3,0,4,4,2.0,2.0,3.0,6.7990124764595095
51,1.0,1,1,6,3,1,1,1349,0.0,1,3,2.0,15690,2.0,0,11,8,0,18.0,2,4,0,4,3,1.0,4.0,3.0,7.189976851851852
39,0.0,2,1,7,3,1,1,1350,0.0,1,6,1.0,196580,4.0,0,13,8,1,17.0,3,15,5,4,3,4.0,3.0,4.0,7.877014739229025
25,0.0,2,2,29,1,3,1,1351,0.0,3,6,1.0,30690,2.0,0,14,8,1,6.0,3,2,2,2,3,1.0,3.0,3.0,7.793299199623352
30,0.0,2,1,21,1,3,1,1352,1.0,2,2,1.0,104350,0.0,0,11,8,0,12.0,5,11,4,3,3,3.0,4.0,1.0,9.99520683020683
32,1.0,2,1,2,4,1,1,1353,0.0,2,5,2.0,41480,7.0,0,15,8,0,10.0,0,5,0,2,3,1.0,1.0,4.0,7.901718319559229
45,0.0,2,1,2,1,5,1,1354,0.0,2,0,2.0,57680,5.0,0,23,8,1,9.0,4,6,0,3,4,3.0,4.0,2.0,7.374128019323671
38,0.0,2,1,7,4,1,1,1355,0.0,2,5,2.0,50420,3.0,0,16,8,1,19.0,4,3,2,3,3,4.0,3.0,3.0,10.415906729900632
30,0.0,2,2,13,3,2,1,1356,0.0,2,2,2.0,57700,1.0,0,16,8,1,5.0,2,5,0,4,3,1.0,3.0,2.0,6.680294326241135
32,0.0,1,2,2,3,2,1,1357,1.0,3,2,0.0,77560,0.0,0,21,8,0,9.0,3,8,0,3,4,4.0,4.0,4.0,6.505978561549101
30,0.0,2,1,1,3,3,1,1358,0.0,3,7,0.0,103060,5.0,0,13,8,0,8.0,5,3,2,3,3,4.0,1.0,3.0,6.72096978557505
30,0.0,2,2,9,3,3,1,1359,1.0,2,6,2.0,39360,0.0,0,11,8,1,6.0,3,5,1,3,3,2.0,4.0,3.0,6.3940155945419095
41,0.0,1,2,10,2,3,1,1360,0.0,3,4,0.0,79450,4.0,0,12,8,1,21.0,6,7,7,2,3,4.0,1.0,2.0,7.318976124885216
41,0.0,2,1,10,4,3,1,1361,1.0,4,6,1.0,57430,2.0,0,12,8,3,7.0,2,5,1,4,3,3.0,1.0,3.0,8.016141843971631
19,0.0,2,1,1,3,4,1,1362,0.0,5,4,2.0,152020,1.0,0,18,8,3,1.0,2,1,0,2,3,2.0,2.0,3.0,6.380013774104683
40,0.0,1,1,26,4,3,1,1363,1.0,2,4,0.0,54400,1.0,0,12,8,1,20.0,2,20,2,3,3,2.0,2.0,3.0,7.003960769980506
35,0.0,2,2,8,1,2,1,1364,0.0,3,2,1.0,37600,1.0,0,14,8,3,10.0,2,10,0,3,3,3.0,2.0,3.0,7.395136494252873
53,0.0,2,2,14,2,1,1,1365,0.0,5,4,1.0,35170,2.0,0,12,8,1,13.0,1,7,4,2,3,2.0,3.0,1.0,10.893168103448277
45,0.0,2,2,1,4,5,1,1366,1.0,1,6,0.0,25800,8.0,0,17,8,3,20.0,3,17,0,3,3,2.0,2.0,1.0,6.790741545893718
32,0.0,1,2,2,2,1,1,1367,0.0,1,4,2.0,21660,1.0,0,19,8,1,9.0,4,9,3,1,3,2.0,4.0,3.0,7.907401891252955
29,0.0,0,1,10,4,5,1,1368,1.0,3,0,1.0,58690,1.0,0,11,8,1,10.0,6,10,0,4,3,4.0,3.0,3.0,6.09657368173258
51,0.0,2,1,1,3,4,1,1369,0.0,3,5,1.0,80080,2.0,0,15,8,1,10.0,4,1,0,3,3,2.0,3.0,3.0,7.573564814814815
58,0.0,2,2,3,3,2,1,1370,0.0,1,6,1.0,52060,4.0,0,11,8,3,9.0,4,1,0,1,3,2.0,2.0,2.0,9.988622402890693
40,0.0,2,1,11,2,5,1,1371,1.0,4,2,1.0,52950,7.0,0,18,8,0,15.0,4,12,2,3,3,3.0,4.0,2.0,6.195923489278752
34,0.0,1,2,24,4,2,1,1372,1.0,2,4,1.0,164130,6.0,0,16,8,0,6.0,1,4,1,3,3,3.0,3.0,3.0,6.977579022988506
22,0.0,2,1,3,3,3,1,1373,1.0,1,2,1.0,132690,1.0,0,25,8,1,2.0,2,2,2,3,4,3.0,4.0,3.0,7.677799497027891
